player_id,player,age,team,pos,season,lg
drewla01,Larry Drew,31,LAL,PG,1990,NBA
drexlcl01,Clyde Drexler,27,POR,SG,1990,NBA
duckwke01,Kevin Duckworth,25,POR,C,1990,NBA
dudlech02,Chris Dudley,24,2TM,PF,1990,NBA
dudlech02,Chris Dudley,24,CLE,PF,1990,NBA
dudlech02,Chris Dudley,24,NJN,PF,1990,NBA
dumarjo01,Joe Dumars,26,DET,SG,1990,NBA
dunlemi01,Mike Dunleavy,35,MIL,PG,1990,NBA
dunntr01,T.R. Dunn,34,DEN,SF,1990,NBA
eacklle01,Ledell Eackles,23,WSB,SG,1990,NBA
eatonma01,Mark Eaton,33,UTA,C,1990,NBA
edwarbl01,Blue Edwards,24,UTA,SF,1990,NBA
edwarja01,James Edwards,34,DET,C,1990,NBA
edwarja02,Jay Edwards,21,LAC,SG,1990,NBA
edwarke01,Kevin Edwards,24,MIA,SG,1990,NBA
ehlocr01,Craig Ehlo,28,CLE,SG,1990,NBA
elliose01,Sean Elliott,21,SAS,SF,1990,NBA
ellisda01,Dale Ellis,29,SEA,SG,1990,NBA
ellispe01,Pervis Ellison,22,SAC,C,1990,NBA
englial01,Alex English,36,DEN,SF,1990,NBA
ewingpa01,Patrick Ewing,27,NYK,C,1990,NBA
farmeji01,Jim Farmer,25,SEA,SG,1990,NBA
ferredu01,Duane Ferrell,24,ATL,SF,1990,NBA
flemive01,Vern Fleming,27,IND,PG,1990,NBA
floydsl01,Sleepy Floyd,29,HOU,PG,1990,NBA
frankte01,Tellis Frank,24,MIA,PF,1990,NBA
gaineco01,Corey Gaines,24,PHI,SG,1990,NBA
gamblke01,Kevin Gamble,24,BOS,SF,1990,NBA
garlawi01,Winston Garland,25,2TM,PG,1990,NBA
garlawi01,Winston Garland,25,GSW,PG,1990,NBA
garlawi01,Winston Garland,25,LAC,PG,1990,NBA
garrito01,Tom Garrick,23,LAC,SG,1990,NBA
gattike01,Kenny Gattison,25,CHH,PF,1990,NBA
gervide01,Derrick Gervin,26,NJN,PF,1990,NBA
gilliar01,Armen Gilliam,25,2TM,PF,1990,NBA
gilliar01,Armen Gilliam,25,PHO,PF,1990,NBA
gilliar01,Armen Gilliam,25,CHH,PF,1990,NBA
gminsmi01,Mike Gminski,30,PHI,C,1990,NBA
grantga01,Gary Grant,24,LAC,PG,1990,NBA
grantgr01,Greg Grant,23,PHO,PG,1990,NBA
grantha01,Harvey Grant,24,WSB,PF,1990,NBA
grantho01,Horace Grant,24,CHI,PF,1990,NBA
grayeje01,Jeff Grayer,24,MIL,SF,1990,NBA
grayst01,Stuart Gray,26,2TM,C,1990,NBA
grayst01,Stuart Gray,26,CHH,C,1990,NBA
grayst01,Stuart Gray,26,NYK,C,1990,NBA
greenac01,A.C. Green,26,LAL,PF,1990,NBA
greenda01,Dave Greenwood,32,DET,PF,1990,NBA
greenri01,Rickey Green,35,IND,PG,1990,NBA
greensi02,Sidney Green,29,ORL,C,1990,NBA
griffda01,Darrell Griffith,31,UTA,SG,1990,NBA
haffnsc01,Scott Haffner,23,MIA,PG,1990,NBA
haleyja01,Jack Haley,26,2TM,PF,1990,NBA
haleyja01,Jack Haley,26,CHI,PF,1990,NBA
haleyja01,Jack Haley,26,NJN,PF,1990,NBA
hammoto01,Tom Hammonds,22,WSB,PF,1990,NBA
hansebo01,Bob Hansen,29,UTA,SG,1990,NBA
hanzlbi01,Bill Hanzlik,32,DEN,PF,1990,NBA
hardati01,Tim Hardaway,23,GSW,PG,1990,NBA
harpede01,Derek Harper,28,DAL,PG,1990,NBA
harpero01,Ron Harper,26,2TM,SG,1990,NBA
harpero01,Ron Harper,26,CLE,SG,1990,NBA
harpero01,Ron Harper,26,LAC,SG,1990,NBA
harrist01,Steve Harris,26,LAC,SG,1990,NBA
hastisc01,Scott Hastings,29,DET,PF,1990,NBA
hawkihe01,Hersey Hawkins,23,PHI,SG,1990,NBA
hendege01,Gerald Henderson,34,2TM,PG,1990,NBA
hendege01,Gerald Henderson,34,MIL,PG,1990,NBA
hendege01,Gerald Henderson,34,DET,PG,1990,NBA
higgimi01,Mike Higgins,22,2TM,SF,1990,NBA
higgimi01,Mike Higgins,22,LAL,SF,1990,NBA
higgimi01,Mike Higgins,22,DEN,SF,1990,NBA
higgiro01,Rod Higgins,30,GSW,PF,1990,NBA
hinsoro01,Roy Hinson,28,NJN,PF,1990,NBA
hodgecr01,Craig Hodges,29,CHI,SG,1990,NBA
holtomi01,Michael Holton,28,CHH,PG,1990,NBA
hoppeda01,Dave Hoppen,25,CHH,C,1990,NBA
hopsode01,Dennis Hopson,24,NJN,SG,1990,NBA
horfoti01,Tito Horford,24,MIL,C,1990,NBA
hornaje01,Jeff Hornacek,26,PHO,SG,1990,NBA
hortoed01,Ed Horton,22,WSB,PF,1990,NBA
hugheed01,Eddie Hughes,29,DEN,PG,1990,NBA
humphja01,Jay Humphries,27,MIL,PG,1990,NBA
irvinby01,Byron Irvin,23,POR,SG,1990,NBA
jacksja01,Jaren Jackson,22,NJN,SG,1990,NBA
jacksma01,Mark Jackson,24,NYK,PG,1990,NBA
jacksmi02,Michael Jackson,25,SAC,PG,1990,NBA
johnsav01,Avery Johnson,24,SEA,PG,1990,NBA
johnsbu01,Buck Johnson,26,HOU,SF,1990,NBA
johnsde01,Dennis Johnson,35,BOS,PG,1990,NBA
johnsed03,Eddie Johnson,30,PHO,SF,1990,NBA
johnser01,Eric Johnson,23,UTA,PG,1990,NBA
johnske02,Kevin Johnson,23,PHO,PG,1990,NBA
johnsma01,Marques Johnson,33,GSW,SF,1990,NBA
johnsma02,Magic Johnson,30,LAL,PG,1990,NBA
johnsna01,Nate Johnston,23,2TM,PF,1990,NBA
johnsna01,Nate Johnston,23,UTA,SF,1990,NBA
johnsna01,Nate Johnston,23,POR,PF,1990,NBA
johnsst03,Steve Johnson,32,2TM,C,1990,NBA
johnsst03,Steve Johnson,32,MIN,C,1990,NBA
johnsst03,Steve Johnson,32,SEA,C,1990,NBA
johnsvi01,Vinnie Johnson,33,DET,SG,1990,NBA
jonesan01,Anthony Jones,27,DAL,SG,1990,NBA
jonesca01,Caldwell Jones,39,SAS,PF,1990,NBA
jonesch01,Charles Jones,32,WSB,C,1990,NBA
jordami01,Michael Jordan,26,CHI,SG,1990,NBA
kempsh01,Shawn Kemp,20,SEA,PF,1990,NBA
kemptti01,Tim Kempton,26,DEN,PF,1990,NBA
kerrst01,Steve Kerr,24,CLE,PG,1990,NBA
kerseje01,Jerome Kersey,27,POR,SF,1990,NBA
keysra01,Randolph Keys,23,2TM,SF,1990,NBA
keysra01,Randolph Keys,23,CLE,SF,1990,NBA
keysra01,Randolph Keys,23,CHH,SF,1990,NBA
kimbrst01,Stan Kimbrough,23,DET,PG,1990,NBA
kingbe01,Bernard King,33,WSB,SF,1990,NBA
kingst01,Stacey King,23,CHI,PF,1990,NBA
kitegr01,Greg Kite,28,SAC,C,1990,NBA
kleinjo01,Joe Kleine,28,BOS,C,1990,NBA
koncajo01,Jon Koncak,26,ATL,C,1990,NBA
kornefr01,Frank Kornet,23,MIL,PF,1990,NBA
krystla01,Larry Krystkowiak,25,MIL,PF,1990,NBA
laimbbi01,Bill Laimbeer,32,DET,C,1990,NBA
laneje01,Jerome Lane,23,DEN,PF,1990,NBA
langan01,Andrew Lang,23,PHO,C,1990,NBA
leboje01,Jeff Lebo,23,SAS,SG,1990,NBA
leckner01,Eric Leckner,23,UTA,C,1990,NBA
legleti01,Tim Legler,23,PHO,SG,1990,NBA
leonaga01,Gary Leonard,22,MIN,C,1990,NBA
lesji01,Jim Les,26,2TM,PG,1990,NBA
lesji01,Jim Les,26,UTA,PG,1990,NBA
lesji01,Jim Les,26,LAC,PG,1990,NBA
lettcl01,Clifford Lett,24,CHI,PG,1990,NBA
leverfa01,Fat Lever,29,DEN,SG,1990,NBA
levincl01,Cliff Levingston,29,ATL,PF,1990,NBA
lewisra01,Ralph Lewis,26,2TM,SF,1990,NBA
lewisra01,Ralph Lewis,26,DET,SG,1990,NBA
lewisra01,Ralph Lewis,26,CHH,SF,1990,NBA
lewisre01,Reggie Lewis,24,BOS,SG,1990,NBA
lichtto01,Todd Lichti,23,DEN,SG,1990,NBA
listeal01,Alton Lister,31,GSW,C,1990,NBA
lloydle01,Lewis Lloyd,30,2TM,SG,1990,NBA
lloydle01,Lewis Lloyd,30,PHI,SG,1990,NBA
lloydle01,Lewis Lloyd,30,HOU,SG,1990,NBA
lohaubr01,Brad Lohaus,25,2TM,PF,1990,NBA
lohaubr01,Brad Lohaus,25,MIN,PF,1990,NBA
lohaubr01,Brad Lohaus,25,MIL,PF,1990,NBA
longgr01,Grant Long,23,MIA,PF,1990,NBA
longjo01,John Long,33,ATL,SG,1990,NBA
lowesi01,Sidney Lowe,30,MIN,PG,1990,NBA
lucasjo01,John Lucas,36,HOU,PG,1990,NBA
mahorri01,Rick Mahorn,31,PHI,PF,1990,NBA
majerda01,Dan Majerle,24,PHO,SG,1990,NBA
malonje01,Jeff Malone,28,WSB,SG,1990,NBA
malonka01,Karl Malone,26,UTA,PF,1990,NBA
malonmo01,Moses Malone,34,ATL,C,1990,NBA
mannida01,Danny Manning,23,LAC,PF,1990,NBA
marblro01,Roy Marble,23,ATL,SG,1990,NBA
marcisa01,Šarūnas Marčiulionis,25,GSW,SG,1990,NBA
martije01,Jeff Martin,23,LAC,SG,1990,NBA
masonan01,Anthony Mason,23,NJN,PF,1990,NBA
matthwe01,Wes Matthews,30,ATL,PG,1990,NBA
maxweve01,Vernon Maxwell,24,2TM,SG,1990,NBA
maxweve01,Vernon Maxwell,24,SAS,SG,1990,NBA
maxweve01,Vernon Maxwell,24,HOU,SG,1990,NBA
mccanbo01,Bob McCann,25,DAL,SF,1990,NBA
mccanme01,Mel McCants,22,LAL,SF,1990,NBA
mccloge01,George McCloud,22,IND,SF,1990,NBA
mccorti01,Tim McCormick,27,HOU,C,1990,NBA
mccraro01,Rodney McCray,28,SAC,SF,1990,NBA
mcdanxa01,Xavier McDaniel,26,SEA,SF,1990,NBA
mcgeemi01,Mike McGee,30,PHO,SF,1990,NBA
mchalke01,Kevin McHale,32,BOS,PF,1990,NBA
mckeyde01,Derrick McKey,23,SEA,SF,1990,NBA
mckinca01,Carlton McKinney,25,LAC,SG,1990,NBA
mcmilna01,Nate McMillan,25,SEA,SG,1990,NBA
mcnamma01,Mark McNamara,30,LAL,C,1990,NBA
meentsc01,Scott Meents,26,SEA,PF,1990,NBA
millere01,Reggie Miller,24,IND,SG,1990,NBA
mitchsa01,Sam Mitchell,26,MIN,PF,1990,NBA
mokespa01,Paul Mokeski,33,CLE,C,1990,NBA
moorejo01,Johnny Moore,31,SAS,PG,1990,NBA
morrich01,Chris Morris,24,NJN,SF,1990,NBA
morrimi01,Mike Morrison,22,PHO,SG,1990,NBA
mortojo01,John Morton,22,CLE,SG,1990,NBA
mullich01,Chris Mullin,26,GSW,SF,1990,NBA
murphto01,Tod Murphy,26,MIN,C,1990,NBA
myerspe01,Pete Myers,26,2TM,SG,1990,NBA
myerspe01,Pete Myers,26,NYK,SG,1990,NBA
myerspe01,Pete Myers,26,NJN,SG,1990,NBA
nancela01,Larry Nance,30,CLE,PF,1990,NBA
nattca01,Calvin Natt,33,IND,SF,1990,NBA
nealyed01,Ed Nealy,29,CHI,PF,1990,NBA
nevitch01,Chuck Nevitt,30,HOU,C,1990,NBA
newmajo01,Johnny Newman,26,NYK,SF,1990,NBA
nimphku01,Kurt Nimphius,31,PHI,C,1990,NBA
nixdy01,Dyron Nix,22,IND,SF,1990,NBA
normake01,Ken Norman,25,LAC,SF,1990,NBA
oaklech01,Charles Oakley,26,NYK,PF,1990,NBA
olajuha01,Hakeem Olajuwon,27,HOU,C,1990,NBA
oldhaja01,Jawann Oldham,32,2TM,C,1990,NBA
oldhaja01,Jawann Oldham,32,ORL,C,1990,NBA
oldhaja01,Jawann Oldham,32,LAL,C,1990,NBA
ortizjo01,José Ortiz,26,UTA,PF,1990,NBA
parisro01,Robert Parish,36,BOS,C,1990,NBA
paspaza01,Žarko Paspalj,23,SAS,SF,1990,NBA
paxsoji02,Jim Paxson,32,BOS,PG,1990,NBA
paxsojo01,John Paxson,29,CHI,PG,1990,NBA
payneke01,Kenny Payne,23,PHI,SF,1990,NBA
perduwi01,Will Perdue,24,CHI,C,1990,NBA
perkisa01,Sam Perkins,28,DAL,SF,1990,NBA
perryti01,Tim Perry,24,PHO,C,1990,NBA
persoch01,Chuck Person,25,IND,SF,1990,NBA
peterji01,Jim Petersen,27,GSW,C,1990,NBA
petrodr01,Dražen Petrović,25,POR,SG,1990,NBA
piercri01,Ricky Pierce,30,MIL,SG,1990,NBA
pincked01,Ed Pinckney,26,BOS,PF,1990,NBA
pippesc01,Scottie Pippen,24,CHI,SF,1990,NBA
polynol01,Olden Polynice,25,SEA,C,1990,NBA
portete01,Terry Porter,26,POR,PG,1990,NBA
pressha01,Harold Pressley,26,SAC,SF,1990,NBA
presspa01,Paul Pressey,31,MIL,SG,1990,NBA
pricema01,Mark Price,25,CLE,PG,1990,NBA
quinnbr01,Brian Quinnett,23,NYK,SG,1990,NBA
rambiku01,Kurt Rambis,31,2TM,PF,1990,NBA
rambiku01,Kurt Rambis,31,CHH,PF,1990,NBA
rambiku01,Kurt Rambis,31,PHO,PF,1990,NBA
rasmubl01,Blair Rasmussen,27,DEN,C,1990,NBA
reidjr01,J.R. Reid,21,CHH,C,1990,NBA
reidro01,Robert Reid,34,2TM,SF,1990,NBA
reidro01,Robert Reid,34,POR,SF,1990,NBA
reidro01,Robert Reid,34,CHH,SF,1990,NBA
reynoje01,Jerry Reynolds,27,ORL,SF,1990,NBA
ricegl01,Glen Rice,22,MIA,SF,1990,NBA
richapo01,Pooh Richardson,23,MIN,PG,1990,NBA
richmmi01,Mitch Richmond,24,GSW,SG,1990,NBA
riverda01,David Rivers,25,LAC,PG,1990,NBA
riverdo01,Doc Rivers,28,ATL,PG,1990,NBA
roberal01,Alvin Robertson,27,MIL,SG,1990,NBA
roberfr01,Fred Roberts,29,MIL,PF,1990,NBA
robincl02,Clifford Robinson,23,POR,PF,1990,NBA
robinda01,David Robinson,24,SAS,C,1990,NBA
rodmade01,Dennis Rodman,28,DET,SF,1990,NBA
rollitr01,Tree Rollins,34,CLE,C,1990,NBA
rothdo01,Doug Roth,22,WSB,C,1990,NBA
rothsc01,Scott Roth,26,MIN,SF,1990,NBA
rowinji01,Jim Rowinski,29,MIA,PF,1990,NBA
rowsobr01,Brian Rowsom,24,CHH,PF,1990,NBA
royaldo01,Donald Royal,23,MIN,SF,1990,NBA
ruddde01,Delaney Rudd,27,UTA,PG,1990,NBA
sallejo01,John Salley,25,DET,PF,1990,NBA
sampsra01,Ralph Sampson,29,SAC,C,1990,NBA
sandeje01,Jeff Sanders,24,CHI,PF,1990,NBA
sandemi01,Mike Sanders,29,IND,SF,1990,NBA
schayda01,Danny Schayes,30,DEN,C,1990,NBA
schrede01,Detlef Schrempf,27,IND,PF,1990,NBA
scottby01,Byron Scott,28,LAL,SG,1990,NBA
seikaro01,Rony Seikaly,24,MIA,C,1990,NBA
sellebr01,Brad Sellers,27,2TM,PF,1990,NBA
sellebr01,Brad Sellers,27,SEA,PF,1990,NBA
sellebr01,Brad Sellers,27,MIN,PF,1990,NBA
shackch01,Charles Shackleford,23,NJN,C,1990,NBA
shaskjo01,John Shasky,25,GSW,C,1990,NBA
shortpu01,Purvis Short,32,NJN,SF,1990,NBA
shousde01,Dexter Shouse,26,PHI,PG,1990,NBA
sichtje01,Jerry Sichting,33,2TM,PG,1990,NBA
sichtje01,Jerry Sichting,33,CHH,PG,1990,NBA
sichtje01,Jerry Sichting,33,MIL,PG,1990,NBA
sikmaja01,Jack Sikma,34,MIL,C,1990,NBA
skilesc01,Scott Skiles,25,ORL,PG,1990,NBA
smithch01,Charles Smith,24,LAC,PF,1990,NBA
smithch02,Charles Smith,22,BOS,PG,1990,NBA
smithde02,Derek Smith,28,PHI,SF,1990,NBA
smithke01,Kenny Smith,24,2TM,PG,1990,NBA
smithke01,Kenny Smith,24,SAC,PG,1990,NBA
smithke01,Kenny Smith,24,ATL,PG,1990,NBA
smithla01,Larry Smith,32,HOU,PF,1990,NBA
smithmi01,Michael Smith,24,BOS,PF,1990,NBA
smithot01,Otis Smith,26,ORL,SF,1990,NBA
smitsri01,Rik Smits,23,IND,C,1990,NBA
smrekmi01,Mike Smrek,27,GSW,C,1990,NBA
sparrro01,Rory Sparrow,31,MIA,PG,1990,NBA
stockjo01,John Stockton,27,UTA,PG,1990,NBA
stokegr01,Greg Stokes,26,SAC,PF,1990,NBA
stricro02,Rod Strickland,23,2TM,PG,1990,NBA
stricro02,Rod Strickland,23,NYK,PG,1990,NBA
stricro02,Rod Strickland,23,SAS,PG,1990,NBA
sundvjo01,Jon Sundvold,28,MIA,SG,1990,NBA
tarplro01,Roy Tarpley,25,DAL,PF,1990,NBA
tayloja01,Jay Taylor,22,NJN,SG,1990,NBA
taylole01,Leonard Taylor,23,GSW,PF,1990,NBA
teaglte01,Terry Teagle,29,GSW,SF,1990,NBA
theusre01,Reggie Theus,32,ORL,SG,1990,NBA
thomais01,Isiah Thomas,28,DET,PG,1990,NBA
thompbi01,Billy Thompson,26,MIA,SF,1990,NBA
thompla01,LaSalle Thompson,28,IND,C,1990,NBA
thompmy01,Mychal Thompson,35,LAL,C,1990,NBA
thornbo01,Bob Thornton,27,PHI,PF,1990,NBA
thorpot01,Otis Thorpe,27,HOU,PF,1990,NBA
threase01,Sedale Threatt,28,SEA,PG,1990,NBA
tisdawa01,Wayman Tisdale,25,SAC,PF,1990,NBA
tolbeto01,Tom Tolbert,24,GSW,PF,1990,NBA
toneyse01,Sedric Toney,27,2TM,PG,1990,NBA
toneyse01,Sedric Toney,27,ATL,PG,1990,NBA
toneyse01,Sedric Toney,27,SAC,PG,1990,NBA
tripuke01,Kelly Tripucka,30,CHH,SF,1990,NBA
tucketr01,Trent Tucker,30,NYK,SG,1990,NBA
turnean01,Andre Turner,25,2TM,PG,1990,NBA
turnean01,Andre Turner,25,LAC,PG,1990,NBA
turnean01,Andre Turner,25,CHH,PG,1990,NBA
turnehe02,Henry Turner,23,SAC,PF,1990,NBA
turneje01,Jeff Turner,27,ORL,PF,1990,NBA
turpime01,Melvin Turpin,29,WSB,C,1990,NBA
upshake01,Kelvin Upshaw,27,3TM,SG,1990,NBA
upshake01,Kelvin Upshaw,27,BOS,SG,1990,NBA
upshake01,Kelvin Upshaw,27,DAL,SG,1990,NBA
upshake01,Kelvin Upshaw,27,GSW,SG,1990,NBA
vandeki01,Kiki Vandeweghe,31,NYK,SF,1990,NBA
vinceja01,Jay Vincent,30,2TM,SF,1990,NBA
vinceja01,Jay Vincent,30,PHI,SF,1990,NBA
vinceja01,Jay Vincent,30,LAL,SF,1990,NBA
vincesa01,Sam Vincent,26,ORL,PG,1990,NBA
vocega01,Gary Voce,24,CLE,PF,1990,NBA
volkoal01,Alexander Volkov,25,ATL,C,1990,NBA
wadema01,Mark Wade,24,DAL,PG,1990,NBA
walkeda01,Darrell Walker,28,WSB,PG,1990,NBA
walkeke01,Kenny Walker,25,NYK,PF,1990,NBA
webbsp01,Spud Webb,26,ATL,PG,1990,NBA
welpch01,Chris Welp,26,2TM,C,1990,NBA
welpch01,Chris Welp,26,SAS,C,1990,NBA
welpch01,Chris Welp,26,GSW,C,1990,NBA
wennibi01,Bill Wennington,26,DAL,C,1990,NBA
westdo01,Doug West,22,MIN,SG,1990,NBA
westma01,Mark West,29,PHO,C,1990,NBA
whitera01,Randy White,22,DAL,PF,1990,NBA
wiggimi01,Mitchell Wiggins,30,HOU,SG,1990,NBA
wileymo01,Morlon Wiley,23,ORL,PG,1990,NBA
wilkido01,Dominique Wilkins,30,ATL,SF,1990,NBA
wilkied01,Eddie Lee Wilkins,27,NYK,C,1990,NBA
wilkige01,Gerald Wilkins,26,NYK,SG,1990,NBA
willibu01,Buck Williams,29,POR,PF,1990,NBA
willihe01,Herb Williams,31,DAL,C,1990,NBA
williho01,Hot Rod Williams,27,CLE,PF,1990,NBA
willijo02,John Williams,23,WSB,SF,1990,NBA
willike02,Kevin Willis,27,ATL,PF,1990,NBA
willimi02,Micheal Williams,23,2TM,PG,1990,NBA
willimi02,Micheal Williams,23,PHO,PG,1990,NBA
willimi02,Micheal Williams,23,CHH,PG,1990,NBA
willimi03,Mike Williams,26,2TM,SF,1990,NBA
willimi03,Mike Williams,26,SAC,PF,1990,NBA
willimi03,Mike Williams,26,ATL,SF,1990,NBA
willire01,Reggie Williams,25,3TM,SF,1990,NBA
willire01,Reggie Williams,25,LAC,SF,1990,NBA
willire01,Reggie Williams,25,CLE,SF,1990,NBA
willire01,Reggie Williams,25,SAS,SF,1990,NBA
wingada01,David Wingate,26,SAS,SG,1990,NBA
wittmra01,Randy Wittman,30,IND,SF,1990,NBA
wolfjo01,Joe Wolf,25,LAC,C,1990,NBA
woodle01,Leon Wood,27,NJN,SG,1990,NBA
woodsmi01,Mike Woodson,31,HOU,SG,1990,NBA
woolror01,Orlando Woolridge,30,LAL,SF,1990,NBA
workmha01,Haywoode Workman,24,ATL,PG,1990,NBA
worthja01,James Worthy,28,LAL,SF,1990,NBA
youngda01,Danny Young,27,POR,PG,1990,NBA
youngmi01,Michael Young,29,LAC,SF,1990,NBA
abdulka01,Kareem Abdul-Jabbar,41,LAL,C,1989,NBA
acresma01,Mark Acres,26,BOS,C,1989,NBA
adamsmi01,Michael Adams,26,DEN,PG,1989,NBA
aguirma01,Mark Aguirre,29,2TM,SF,1989,NBA
aguirma01,Mark Aguirre,29,DAL,SF,1989,NBA
aguirma01,Mark Aguirre,29,DET,SF,1989,NBA
aingeda01,Danny Ainge,29,2TM,PG,1989,NBA
aingeda01,Danny Ainge,29,BOS,PG,1989,NBA
aingeda01,Danny Ainge,29,SAC,PG,1989,NBA
alarima01,Mark Alarie,25,WSB,PF,1989,NBA
alforst01,Steve Alford,24,2TM,PG,1989,NBA
alforst01,Steve Alford,24,DAL,PG,1989,NBA
alforst01,Steve Alford,24,GSW,PG,1989,NBA
allenra01,Randy Allen,24,SAC,SG,1989,NBA
andergr01,Greg Anderson,24,SAS,PF,1989,NBA
andermi01,Michael Anderson,22,SAS,PG,1989,NBA
anderri01,Richard Anderson,28,POR,PF,1989,NBA
anderro01,Ron Anderson,30,PHI,SF,1989,NBA
anderwi01,Willie Anderson,22,SAS,SF,1989,NBA
baglejo01,John Bagley,28,NJN,PG,1989,NBA
baileth01,Thurl Bailey,27,UTA,SF,1989,NBA
ballagr01,Greg Ballard,34,SEA,SF,1989,NBA
bannike01,Ken Bannister,28,LAC,PF,1989,NBA
barklch01,Charles Barkley,25,PHI,PF,1989,NBA
battljo01,John Battle,26,ATL,SG,1989,NBA
benjabe01,Benoit Benjamin,24,LAC,C,1989,NBA
berryri01,Ricky Berry,24,SAC,SG,1989,NBA
berrywa01,Walter Berry,24,2TM,PF,1989,NBA
berrywa01,Walter Berry,24,NJN,PF,1989,NBA
berrywa01,Walter Berry,24,HOU,PF,1989,NBA
birdla01,Larry Bird,32,BOS,SF,1989,NBA
birdsot01,Otis Birdsong,33,BOS,SG,1989,NBA
blabuw01,Uwe Blab,26,DAL,C,1989,NBA
blackro01,Rolando Blackman,29,DAL,SG,1989,NBA
boguemu01,Muggsy Bogues,24,CHH,PG,1989,NBA
bolma01,Manute Bol,26,GSW,C,1989,NBA
bowiean01,Anthony Bowie,25,SAS,SG,1989,NBA
bowiesa01,Sam Bowie,27,POR,C,1989,NBA
bradldu01,Dudley Bradley,31,ATL,SG,1989,NBA
brancad01,Adrian Branch,25,POR,SF,1989,NBA
breuera01,Randy Breuer,28,MIL,C,1989,NBA
brickfr01,Frank Brickowski,29,SAS,C,1989,NBA
brooksc01,Scott Brooks,23,PHI,PG,1989,NBA
brownmi01,Mike Brown,25,UTA,C,1989,NBA
brownto01,Tony Brown,28,2TM,SG,1989,NBA
brownto01,Tony Brown,28,HOU,SG,1989,NBA
brownto01,Tony Brown,28,MIL,SF,1989,NBA
bryanma01,Mark Bryant,23,POR,PF,1989,NBA
butlegr01,Greg Butler,22,NYK,C,1989,NBA
cagemi01,Michael Cage,27,SEA,PF,1989,NBA
campbto01,Tony Campbell,26,LAL,SF,1989,NBA
carran01,Antoine Carr,27,ATL,PF,1989,NBA
carrojo01,Joe Barry Carroll,30,NJN,C,1989,NBA
cartwbi01,Bill Cartwright,31,CHI,C,1989,NBA
catlete01,Terry Catledge,25,WSB,PF,1989,NBA
cavenro01,Ron Cavenall,29,NJN,C,1989,NBA
chambto01,Tom Chambers,29,PHO,PF,1989,NBA
champmi01,Mike Champion,24,SEA,SF,1989,NBA
chapmre01,Rex Chapman,21,CHH,SG,1989,NBA
cheekma01,Maurice Cheeks,32,PHI,PG,1989,NBA
chievde01,Derrick Chievous,21,HOU,SF,1989,NBA
colembe01,Ben Coleman,27,PHI,PF,1989,NBA
coltest01,Steve Colter,26,WSB,PG,1989,NBA
comegda01,Dallas Comegys,24,SAS,PF,1989,NBA
connele01,Lester Conner,29,NJN,PG,1989,NBA
cookda01,Darwin Cook,30,2TM,SG,1989,NBA
cookda01,Darwin Cook,30,SAS,SG,1989,NBA
cookda01,Darwin Cook,30,DEN,SG,1989,NBA
coopemi01,Michael Cooper,32,LAL,SG,1989,NBA
coopewa01,Wayne Cooper,32,DEN,C,1989,NBA
corbity01,Tyrone Corbin,26,PHO,SF,1989,NBA
corzida01,Dave Corzine,32,CHI,C,1989,NBA
critewi01,Winston Crite,23,PHO,SF,1989,NBA
cummipa01,Pat Cummings,32,MIA,PF,1989,NBA
cummite01,Terry Cummings,27,MIL,SF,1989,NBA
curetea01,Earl Cureton,31,CHH,C,1989,NBA
curryde01,Dell Curry,24,CHH,SG,1989,NBA
dailequ01,Quintin Dailey,28,LAC,SG,1989,NBA
dantlad01,Adrian Dantley,33,2TM,SF,1989,NBA
dantlad01,Adrian Dantley,33,DET,SF,1989,NBA
dantlad01,Adrian Dantley,33,DAL,SF,1989,NBA
daughbr01,Brad Daugherty,23,CLE,C,1989,NBA
davisbr01,Brad Davis,33,DAL,PG,1989,NBA
davisch02,Charles Davis,30,CHI,SF,1989,NBA
davisma01,Mark Davis,25,2TM,SF,1989,NBA
davisma01,Mark Davis,25,PHO,SF,1989,NBA
davisma01,Mark Davis,25,MIL,SF,1989,NBA
daviswa03,Walter Davis,34,DEN,SG,1989,NBA
dawkida01,Darryl Dawkins,32,DET,C,1989,NBA
dawkijo01,Johnny Dawkins,25,SAS,PG,1989,NBA
delnevi01,Vinny Del Negro,22,SAC,SG,1989,NBA
dembofe01,Fennis Dembo,23,DET,SF,1989,NBA
donalja01,James Donaldson,31,DAL,C,1989,NBA
dreilgr01,Greg Dreiling,26,IND,C,1989,NBA
drexlcl01,Clyde Drexler,26,POR,SG,1989,NBA
duckwke01,Kevin Duckworth,24,POR,C,1989,NBA
dudlech02,Chris Dudley,23,CLE,C,1989,NBA
dumarjo01,Joe Dumars,25,DET,SG,1989,NBA
dunlemi01,Mike Dunleavy,34,MIL,PG,1989,NBA
dunntr01,T.R. Dunn,33,PHO,SG,1989,NBA
eacklle01,Ledell Eackles,22,WSB,SG,1989,NBA
eatonma01,Mark Eaton,32,UTA,C,1989,NBA
edwarja01,James Edwards,33,DET,C,1989,NBA
edwarke01,Kevin Edwards,23,MIA,SG,1989,NBA
ehlocr01,Craig Ehlo,27,CLE,SG,1989,NBA
ellisda01,Dale Ellis,28,SEA,SG,1989,NBA
englewa01,Wayne Engelstad,23,DEN,PF,1989,NBA
englial01,Alex English,35,DEN,SF,1989,NBA
ewingpa01,Patrick Ewing,26,NYK,C,1989,NBA
